Period,VI,Method,Plot_ID,Nitrogen_Level,Value,Reference_Value,Signed_Error,Absolute_Error
0612,NCNI,ELC3,9,N3,0.1255296364827651,0.09142736618431045,0.034102270298454654,0.034102270298454654
0612,NCNI,ELC3,10,N3,0.09939892387671732,0.09129161395217937,0.008107309924537953,0.008107309924537953
0612,NCNI,ELC3,11,N3,0.08172621453174692,0.06183818391338716,0.019888030618359753,0.019888030618359753
0612,NCNI,ELC3,12,N3,0.12962996274047067,0.08311721687430466,0.04651274586616601,0.04651274586616601
0612,NDWI_1640,RTM,1,N1,0.0007884499433447764,0.030111673351799473,-0.029323223408454696,0.029323223408454696
0612,NDWI_1640,RTM,2,N1,-0.0018490146016694113,0.036779774745192194,-0.038628789346861606,0.038628789346861606
0612,NDWI_1640,RTM,3,N1,-0.0124263630290236,-0.00042075717147562207,-0.012005605857547978,0.012005605857547978
0612,NDWI_1640,RTM,4,N1,-0.02438894458918449,-0.02032186587175573,-0.004067078717428757,0.004067078717428757
0612,NDWI_1640,RTM,5,N1,0.004854840610593078,0.02380320544222609,-0.01894836483163301,0.01894836483163301
0612,NDWI_1640,RTM,6,N1,-0.004866803466188905,0.03591013386170885,-0.04077693732789775,0.04077693732789775
0612,NDWI_1640,RTM,7,N3,0.3677482677129572,0.42030623584944676,-0.05255796813648955,0.05255796813648955
0612,NDWI_1640,RTM,8,N3,0.36945353855434226,0.41515847966554914,-0.045704941111206876,0.045704941111206876
0612,NDWI_1640,RTM,9,N3,0.36073823927500676,0.4277030451768513,-0.06696480590184456,0.06696480590184456
0612,NDWI_1640,RTM,10,N3,0.3184271440242605,0.3525044003597558,-0.0340772563354953,0.0340772563354953
0612,NDWI_1640,RTM,11,N3,0.29053175698535466,0.3623418455318489,-0.07181008854649423,0.07181008854649423
0612,NDWI_1640,RTM,12,N3,0.3663780570279491,0.41470486727920375,-0.048326810251254626,0.048326810251254626
0612,NDWI_1640,ELC,1,N1,0.008886037898753002,0.030111673351799473,-0.02122563545304647,0.02122563545304647
0612,NDWI_1640,ELC,2,N1,0.004197198237919144,0.036779774745192194,-0.03258257650727305,0.03258257650727305
0612,NDWI_1640,ELC,3,N1,0.0071451525837626295,-0.00042075717147562207,0.007565909755238251,0.007565909755238251
0612,NDWI_1640,ELC,4,N1,-0.02104836342592576,-0.02032186587175573,-0.0007264975541700289,0.0007264975541700289
0612,NDWI_1640,ELC,5,N1,0.0077215574943546505,0.02380320544222609,-0.01608164794787144,0.01608164794787144
0612,NDWI_1640,ELC,6,N1,0.0035482339176956487,0.03591013386170885,-0.0323618999440132,0.0323618999440132
0612,NDWI_1640,ELC,7,N3,0.3799533657517513,0.42030623584944676,-0.04035287009769545,0.04035287009769545
0612,NDWI_1640,ELC,8,N3,0.3674642086244605,0.41515847966554914,-0.04769427104108864,0.04769427104108864
0612,NDWI_1640,ELC,9,N3,0.3742484910765613,0.4277030451768513,-0.05345455410029004,0.05345455410029004
0612,NDWI_1640,ELC,10,N3,0.30738004158576726,0.3525044003597558,-0.045124358773988515,0.045124358773988515
0612,NDWI_1640,ELC,11,N3,0.31025344601293037,0.3623418455318489,-0.05208839951891853,0.05208839951891853
0612,NDWI_1640,ELC,12,N3,0.37606286920626203,0.41470486727920375,-0.03864199807294172,0.03864199807294172
0612,NDWI_1640,ELC3,1,N1,-0.0017270803888990906,0.030111673351799473,-0.03183875374069856,0.03183875374069856
0612,NDWI_1640,ELC3,2,N1,-0.007275424708794484,0.036779774745192194,-0.04405519945398668,0.04405519945398668
0612,NDWI_1640,ELC3,3,N1,-0.004725405051346403,-0.00042075717147562207,-0.004304647879870781,0.004304647879870781
0612,NDWI_1640,ELC3,4,N1,-0.03270325744511284,-0.02032186587175573,-0.01238139157335711,0.01238139157335711
0612,NDWI_1640,ELC3,5,N1,-0.0028035163365609885,0.02380320544222609,-0.02660672177878708,0.02660672177878708
0612,NDWI_1640,ELC3,6,N1,-0.0071597387351341624,0.03591013386170885,-0.04306987259684301,0.04306987259684301
0612,NDWI_1640,ELC3,7,N3,0.38181709923025836,0.42030623584944676,-0.0384891366191884,0.0384891366191884
0612,NDWI_1640,ELC3,8,N3,0.3686884167229937,0.41515847966554914,-0.04647006294255546,0.04647006294255546
0612,NDWI_1640,ELC3,9,N3,0.37592118127401936,0.4277030451768513,-0.05178186390283196,0.05178186390283196
0612,NDWI_1640,ELC3,10,N3,0.30579807791476,0.3525044003597558,-0.046706322444995785,0.046706322444995785
0612,NDWI_1640,ELC3,11,N3,0.3085913890807548,0.3623418455318489,-0.05375045645109411,0.05375045645109411
0612,NDWI_1640,ELC3,12,N3,0.37761160503184865,0.41470486727920375,-0.0370932622473551,0.0370932622473551
0612,NRI850_1510,RTM,1,N1,0.06663314908362347,0.10186779474198916,-0.03523464565836569,0.03523464565836569
0612,NRI850_1510,RTM,2,N1,0.06473159457775281,0.11752640475254005,-0.05279481017478724,0.05279481017478724
0612,NRI850_1510,RTM,3,N1,0.0482619793647354,0.06462947236180824,-0.016367492997072845,0.016367492997072845
0612,NRI850_1510,RTM,4,N1,0.030278718935614304,0.033750312934658605,-0.0034715939990443007,0.0034715939990443007
0612,NRI850_1510,RTM,5,N1,0.06623346050730107,0.09191283460869251,-0.02567937410139144,0.02567937410139144
0612,NRI850_1510,RTM,6,N1,0.05669000635122267,0.11198360979600117,-0.055293603444778495,0.055293603444778495
0612,NRI850_1510,RTM,7,N3,0.5472844233161496,0.6053066018785388,-0.058022178562389226,0.058022178562389226
0612,NRI850_1510,RTM,8,N3,0.549600042940851,0.6022270121364232,-0.05262696919557219,0.05262696919557219
0612,NRI850_1510,RTM,9,N3,0.5242414982951112,0.6148902815759397,-0.09064878328082848,0.09064878328082848
0612,NRI850_1510,RTM,10,N3,0.4946055450270128,0.5385403709595202,-0.043934825932507415,0.043934825932507415
0612,NRI850_1510,RTM,11,N3,0.4446869097319061,0.5376099150234722,-0.09292300529156611,0.09292300529156611
0612,NRI850_1510,RTM,12,N3,0.544925619843741,0.6039714571954741,-0.05904583735173308,0.05904583735173308
0612,NRI850_1510,ELC,1,N1,0.07613649458015939,0.10186779474198916,-0.02573130016182977,0.02573130016182977
0612,NRI850_1510,ELC,2,N1,0.0730240228017147,0.11752640475254005,-0.04450238195082534,0.04450238195082534
0612,NRI850_1510,ELC,3,N1,0.0749947698117847,0.06462947236180824,0.010365297449976454,0.010365297449976454
0612,NRI850_1510,ELC,4,N1,0.032923143447754995,0.033750312934658605,-0.0008271694869036103,0.0008271694869036103
0612,NRI850_1510,ELC,5,N1,0.06973028399314161,0.09191283460869251,-0.022182550615550897,0.022182550615550897
0612,NRI850_1510,ELC,6,N1,0.06845692667965177,0.11198360979600117,-0.0435266831163494,0.0435266831163494
0612,NRI850_1510,ELC,7,N3,0.5621096603313579,0.6053066018785388,-0.0431969415471809,0.0431969415471809
0612,NRI850_1510,ELC,8,N3,0.5527513269808336,0.6022270121364232,-0.04947568515558953,0.04947568515558953
0612,NRI850_1510,ELC,9,N3,0.5500811553988729,0.6148902815759397,-0.0648091261770668,0.0648091261770668
0612,NRI850_1510,ELC,10,N3,0.4819669147186555,0.5385403709595202,-0.05657345624086474,0.05657345624086474
0612,NRI850_1510,ELC,11,N3,0.4719404486453071,0.5376099150234722,-0.06566946637816512,0.06566946637816512
0612,NRI850_1510,ELC,12,N3,0.5557742218949064,0.6039714571954741,-0.04819723530056763,0.04819723530056763
0612,NRI850_1510,ELC3,1,N1,0.067123860141377,0.10186779474198916,-0.03474393460061216,0.03474393460061216
0612,NRI850_1510,ELC3,2,N1,0.0632079926422543,0.11752640475254005,-0.05431841211028575,0.05431841211028575
0612,NRI850_1510,ELC3,3,N1,0.06478962923403939,0.06462947236180824,0.00016015687223114305,0.00016015687223114305
0612,NRI850_1510,ELC3,4,N1,0.02256477970378298,0.033750312934658605,-0.011185533230875625,0.011185533230875625
0612,NRI850_1510,ELC3,5,N1,0.060665703573366515,0.09191283460869251,-0.031247131035325997,0.031247131035325997
0612,NRI850_1510,ELC3,6,N1,0.05929018888382309,0.11198360979600117,-0.052693420912178074,0.052693420912178074
0612,NRI850_1510,ELC3,7,N3,0.5713022421488007,0.6053066018785388,-0.03400435972973814,0.03400435972973814
0612,NRI850_1510,ELC3,8,N3,0.5614571003965989,0.6022270121364232,-0.04076991173982425,0.04076991173982425
0612,NRI850_1510,ELC3,9,N3,0.5584798652544787,0.6148902815759397,-0.05641041632146104,0.05641041632146104
0612,NRI850_1510,ELC3,10,N3,0.4869670052571611,0.5385403709595202,-0.05157336570235915,0.05157336570235915
0612,NRI850_1510,ELC3,11,N3,0.47644208903735086,0.5376099150234722,-0.06116782598612136,0.06116782598612136
0612,NRI850_1510,ELC3,12,N3,0.5648083219729354,0.6039714571954741,-0.03916313522253867,0.03916313522253867
0612,LWVI2,RTM,1,N1,0.0259447667391485,0.02400515614797083,0.0019396105911776707,0.0019396105911776707
0612,LWVI2,RTM,2,N1,0.021674511785132057,0.0251369997667231,-0.0034624879815910413,0.0034624879815910413
0612,LWVI2,RTM,3,N1,0.01797746213507841,0.014723969932148216,0.0032534922029301937,0.0032534922029301937
0612,LWVI2,RTM,4,N1,0.0168275618430133,0.009849044237761539,0.00697851760525176,0.00697851760525176
0612,LWVI2,RTM,5,N1,0.025167060022092565,0.025199019432719783,-3.19594106272178e-05,3.19594106272178e-05
0612,LWVI2,RTM,6,N1,0.022924430400320262,0.02564800622447632,-0.0027235758241560583,0.0027235758241560583
0612,LWVI2,RTM,7,N3,0.14596907291725794,0.16199008611699914,-0.016021013199741196,0.016021013199741196
0612,LWVI2,RTM,8,N3,0.14362466107738972,0.15093647416554867,-0.007311813088158953,0.007311813088158953
0612,LWVI2,RTM,9,N3,0.13532508733116283,0.15811130852054556,-0.022786221189382727,0.022786221189382727
0612,LWVI2,RTM,10,N3,0.13035982613995228,0.13353184249285432,-0.0031720163529020406,0.0031720163529020406
0612,LWVI2,RTM,11,N3,0.11368642321020732,0.13972660442625298,-0.026040181216045663,0.026040181216045663
0612,LWVI2,RTM,12,N3,0.14182716690676,0.15407506075407218,-0.012247893847312175,0.012247893847312175
0612,LWVI2,ELC,1,N1,0.02795257549000428,0.02400515614797083,0.003947419342033451,0.003947419342033451
0612,LWVI2,ELC,2,N1,0.024602802205046268,0.0251369997667231,-0.0005341975616768302,0.0005341975616768302
0612,LWVI2,ELC,3,N1,0.024507447267966886,0.014723969932148216,0.00978347733581867,0.00978347733581867
0612,LWVI2,ELC,4,N1,0.01842299715110113,0.009849044237761539,0.008573952913339592,0.008573952913339592
0612,LWVI2,ELC,5,N1,0.027166618451889158,0.025199019432719783,0.001967599019169375,0.001967599019169375
0612,LWVI2,ELC,6,N1,0.027283064451190508,0.02564800622447632,0.0016350582267141874,0.0016350582267141874
0612,LWVI2,ELC,7,N3,0.15131051170175755,0.16199008611699914,-0.010679574415241588,0.010679574415241588
0612,LWVI2,ELC,8,N3,0.14645715303756177,0.15093647416554867,-0.004479321127986907,0.004479321127986907
0612,LWVI2,ELC,9,N3,0.14482787054788757,0.15811130852054556,-0.013283437972657991,0.013283437972657991
0612,LWVI2,ELC,10,N3,0.1268635715024417,0.13353184249285432,-0.006668270990412617,0.006668270990412617
0612,LWVI2,ELC,11,N3,0.12288946546825533,0.13972660442625298,-0.016837138957997655,0.016837138957997655
0612,LWVI2,ELC,12,N3,0.1436610714990953,0.15407506075407218,-0.010413989254976885,0.010413989254976885
0612,LWVI2,ELC3,1,N1,0.027481803407570993,0.02400515614797083,0.0034766472596001637,0.0034766472596001637
0612,LWVI2,ELC3,2,N1,0.02401001302854596,0.0251369997667231,-0.0011269867381771374,0.0011269867381771374
0612,LWVI2,ELC3,3,N1,0.02386814558133902,0.014723969932148216,0.009144175649190803,0.009144175649190803
0612,LWVI2,ELC3,4,N1,0.017740095784673785,0.009849044237761539,0.007891051546912246,0.007891051546912246
0612,LWVI2,ELC3,5,N1,0.026666294742629184,0.025199019432719783,0.0014672753099094007,0.0014672753099094007
0612,LWVI2,ELC3,6,N1,0.026791948135615803,0.02564800622447632,0.0011439419111394823,0.0011439419111394823
0612,LWVI2,ELC3,7,N3,0.15362496690867042,0.16199008611699914,-0.00836511920832872,0.00836511920832872
0612,LWVI2,ELC3,8,N3,0.14862965421363303,0.15093647416554867,-0.002306819951915645,0.002306819951915645
0612,LWVI2,ELC3,9,N3,0.14696031082982855,0.15811130852054556,-0.011150997690717007,0.011150997690717007
0612,LWVI2,ELC3,10,N3,0.1285296516803171,0.13353184249285432,-0.005002190812537222,0.005002190812537222
0612,LWVI2,ELC3,11,N3,0.12452388325907549,0.13972660442625298,-0.015202721167177496,0.015202721167177496
0612,LWVI2,ELC3,12,N3,0.1458914528287135,0.15407506075407218,-0.008183607925358688,0.008183607925358688
0612,NDNI,RTM,1,N1,-0.0611332945041878,-0.09449837039900988,0.03336507589482208,0.03336507589482208
0612,NDNI,RTM,2,N1,-0.06633122175788321,-0.1076373406523841,0.04130611889450089,0.04130611889450089
0612,NDNI,RTM,3,N1,-0.05254093087816834,-0.07100793793107496,0.018467007052906617,0.018467007052906617
0612,NDNI,RTM,4,N1,-0.03465129489078578,-0.045132396582638304,0.010481101691852526,0.010481101691852526
0612,NDNI,RTM,5,N1,-0.06029884506913017,-0.08534134220023858,0.025042497131108406,0.025042497131108406
0612,NDNI,RTM,6,N1,-0.052142509562728014,-0.0965604693662996,0.044417959803571584,0.044417959803571584
0612,NDNI,RTM,7,N3,-0.41818722441502554,-0.4553342754752395,0.03714705106021399,0.03714705106021399
0612,NDNI,RTM,8,N3,-0.42414021309449007,-0.46559349801044164,0.04145328491595157,0.04145328491595157
0612,NDNI,RTM,9,N3,-0.4015539084718202,-0.4733368563118592,0.07178294784003897,0.07178294784003897
0612,NDNI,RTM,10,N3,-0.38264702591748806,-0.415804968285267,0.033157942367778914,0.033157942367778914
0612,NDNI,RTM,11,N3,-0.33388247977989277,-0.4024803435033127,0.06859786372341992,0.06859786372341992
0612,NDNI,RTM,12,N3,-0.4216062693861735,-0.4654816188212249,0.04387534943505139,0.04387534943505139
0612,NDNI,ELC,1,N1,-0.09658485950980254,-0.09449837039900988,-0.0020864891107926636,0.0020864891107926636
0612,NDNI,ELC,2,N1,-0.1034295810263992,-0.1076373406523841,0.004207759625984908,0.004207759625984908
0612,NDNI,ELC,3,N1,-0.10287973333083025,-0.07100793793107496,-0.03187179539975529,0.03187179539975529
0612,NDNI,ELC,4,N1,-0.0663909169228358,-0.045132396582638304,-0.021258520340197498,0.021258520340197498
0612,NDNI,ELC,5,N1,-0.0893716998355172,-0.08534134220023858,-0.00403035763527862,0.00403035763527862
0612,NDNI,ELC,6,N1,-0.08620385362405901,-0.0965604693662996,0.010356615742240588,0.010356615742240588
0612,NDNI,ELC,7,N3,-0.44541635716228933,-0.4553342754752395,0.009917918312950191,0.009917918312950191
0612,NDNI,ELC,8,N3,-0.4407411931048102,-0.46559349801044164,0.02485230490563145,0.02485230490563145
0612,NDNI,ELC,9,N3,-0.43697713189619636,-0.4733368563118592,0.03635972441566282,0.03635972441566282
0612,NDNI,ELC,10,N3,-0.38864914729461525,-0.415804968285267,0.027155820990651725,0.027155820990651725
0612,NDNI,ELC,11,N3,-0.3702872079430696,-0.4024803435033127,0.032193135560243114,0.032193135560243114
0612,NDNI,ELC,12,N3,-0.44862473967605976,-0.4654816188212249,0.01685687914516515,0.01685687914516515
0612,NDNI,ELC3,1,N1,-0.07138888923666241,-0.09449837039900988,0.02310948116234747,0.02310948116234747
0612,NDNI,ELC3,2,N1,-0.07658208342334111,-0.1076373406523841,0.031055257229042996,0.031055257229042996
0612,NDNI,ELC3,3,N1,-0.0742861757890125,-0.07100793793107496,-0.0032782378579375437,0.0032782378579375437
0612,NDNI,ELC3,4,N1,-0.03942135609854177,-0.045132396582638304,0.005711040484096534,0.005711040484096534
0612,NDNI,ELC3,5,N1,-0.06417095041613902,-0.08534134220023858,0.02117039178409956,0.02117039178409956
0612,NDNI,ELC3,6,N1,-0.06044796704102706,-0.0965604693662996,0.036112502325272536,0.036112502325272536
0612,NDNI,ELC3,7,N3,-0.43288697096502304,-0.4553342754752395,0.02244730451021648,0.02244730451021648
0612,NDNI,ELC3,8,N3,-0.42759414551762176,-0.46559349801044164,0.03799935249281988,0.03799935249281988
0612,NDNI,ELC3,9,N3,-0.4245363326188384,-0.4733368563118592,0.04880052369302079,0.04880052369302079
0612,NDNI,ELC3,10,N3,-0.37153879890870506,-0.415804968285267,0.044266169376561915,0.044266169376561915
0612,NDNI,ELC3,11,N3,-0.34915772754806174,-0.4024803435033127,0.05332261595525095,0.05332261595525095
0612,NDNI,ELC3,12,N3,-0.4347519618771226,-0.4654816188212249,0.03072965694410229,0.03072965694410229
0625,NDVI,RTM,1,N1,0.29017303997600646,0.2886013701476615,0.001571669828344946,0.001571669828344946
0625,NDVI,RTM,2,N1,0.2644565154039709,0.2792094869741858,-0.014752971570214879,0.014752971570214879
0625,NDVI,RTM,3,N1,0.3288051158256875,0.3538691924484897,-0.02506407662280219,0.02506407662280219
0625,NDVI,RTM,4,N1,0.24034916719362398,0.25808770377291335,-0.017738536579289366,0.017738536579289366
0625,NDVI,RTM,5,N1,0.26419671455230137,0.2817764073137684,-0.017579692761467036,0.017579692761467036
0625,NDVI,RTM,6,N1,0.3151714642773824,0.31998897501971035,-0.004817510742327946,0.004817510742327946
0625,NDVI,RTM,7,N3,0.7319868512109207,0.7523315018379007,-0.020344650626979988,0.020344650626979988
0625,NDVI,RTM,8,N3,0.7581666317512843,0.7300833611463045,0.028083270604979838,0.028083270604979838
0625,NDVI,RTM,9,N3,0.772857290036182,0.8028919296206631,-0.03003463958448116,0.03003463958448116
0625,NDVI,RTM,10,N3,0.682540175553352,0.6833248367008798,-0.0007846611475278431,0.0007846611475278431
0625,NDVI,RTM,11,N3,0.7094671354262132,0.744343885708212,-0.03487675028199877,0.03487675028199877
0625,NDVI,RTM,12,N3,0.744883421555935,0.729578283142338,0.015305138413597041,0.015305138413597041
0625,NDVI,ELC,1,N1,0.2741562443317046,0.2886013701476615,-0.014445125815956916,0.014445125815956916
0625,NDVI,ELC,2,N1,0.24847841979399543,0.2792094869741858,-0.030731067180190363,0.030731067180190363
0625,NDVI,ELC,3,N1,0.3133149363613238,0.3538691924484897,-0.040554256087165896,0.040554256087165896
0625,NDVI,ELC,4,N1,0.22399417328218457,0.25808770377291335,-0.034093530490728774,0.034093530490728774
0625,NDVI,ELC,5,N1,0.24790298399660113,0.2817764073137684,-0.03387342331716728,0.03387342331716728
0625,NDVI,ELC,6,N1,0.2994222276375578,0.31998897501971035,-0.020566747382152528,0.020566747382152528
0625,NDVI,ELC,7,N3,0.7227130631307636,0.7523315018379007,-0.029618438707137096,0.029618438707137096
0625,NDVI,ELC,8,N3,0.7494252671535191,0.7300833611463045,0.019341906007214638,0.019341906007214638
0625,NDVI,ELC,9,N3,0.7646391780511383,0.8028919296206631,-0.03825275156952479,0.03825275156952479
0625,NDVI,ELC,10,N3,0.6723082518922154,0.6833248367008798,-0.01101658480866441,0.01101658480866441
0625,NDVI,ELC,11,N3,0.6996217922404852,0.744343885708212,-0.04472209346772682,0.04472209346772682
0625,NDVI,ELC,12,N3,0.7358910853865352,0.729578283142338,0.00631280224419728,0.00631280224419728
0625,NDVI,ELC3,1,N1,0.2757463828241626,0.2886013701476615,-0.012854987323498934,0.012854987323498934
0625,NDVI,ELC3,2,N1,0.25003781634129063,0.2792094869741858,-0.029171670632895164,0.029171670632895164
0625,NDVI,ELC3,3,N1,0.31508114545685023,0.3538691924484897,-0.03878804699163946,0.03878804699163946
0625,NDVI,ELC3,4,N1,0.22535520002619783,0.25808770377291335,-0.03273250374671552,0.03273250374671552
0625,NDVI,ELC3,5,N1,0.24937443785805555,0.2817764073137684,-0.03240196945571286,0.03240196945571286
0625,NDVI,ELC3,6,N1,0.3010821440000642,0.31998897501971035,-0.01890683101964613,0.01890683101964613
0625,NDVI,ELC3,7,N3,0.7266712315785461,0.7523315018379007,-0.02566027025935458,0.02566027025935458
0625,NDVI,ELC3,8,N3,0.7534670651298871,0.7300833611463045,0.023383703983582693,0.023383703983582693
0625,NDVI,ELC3,9,N3,0.7687224304592601,0.8028919296206631,-0.034169499161402994,0.034169499161402994
0625,NDVI,ELC3,10,N3,0.6761992361035429,0.6833248367008798,-0.007125600597336912,0.007125600597336912
0625,NDVI,ELC3,11,N3,0.7034454337174347,0.744343885708212,-0.04089845199077724,0.04089845199077724
0625,NDVI,ELC3,12,N3,0.7398668937395104,0.729578283142338,0.010288610597172454,0.010288610597172454
0625,NCNI,RTM,1,N1,0.012844593656874594,0.013533803132669737,-0.0006892094757951425,0.0006892094757951425
0625,NCNI,RTM,2,N1,0.010742241550661585,0.012186430788084561,-0.0014441892374229756,0.0014441892374229756
0625,NCNI,RTM,3,N1,0.016679701351006822,0.019032967796053627,-0.0023532664450468047,0.0023532664450468047
0625,NCNI,RTM,4,N1,0.008567254781932265,0.010204622633542477,-0.0016373678516102119,0.0016373678516102119
0625,NCNI,RTM,5,N1,0.010246390265094957,0.012408979329365633,-0.002162589064270675,0.002162589064270675
0625,NCNI,RTM,6,N1,0.014894397185524691,0.01690054784316781,-0.002006150657643117,0.002006150657643117
0625,NCNI,RTM,7,N3,0.06701929060638898,0.06990843138373241,-0.002889140777343438,0.002889140777343438
0625,NCNI,RTM,8,N3,0.07115161050835288,0.06339598515113845,0.007755625357214427,0.007755625357214427
0625,NCNI,RTM,9,N3,0.08357422726884532,0.10346965230152627,-0.01989542503268095,0.01989542503268095
0625,NCNI,RTM,10,N3,0.05447441829415121,0.05872045502251279,-0.004246036728361581,0.004246036728361581
0625,NCNI,RTM,11,N3,0.0516392593205888,0.06051110561281288,-0.008871846292224081,0.008871846292224081
0625,NCNI,RTM,12,N3,0.06644208061825521,0.05804997748879158,0.008392103129463632,0.008392103129463632
0625,NCNI,ELC,1,N1,0.011828488509858836,0.013533803132669737,-0.0017053146228109013,0.0017053146228109013
0625,NCNI,ELC,2,N1,0.009856433076732521,0.012186430788084561,-0.00232999771135204,0.00232999771135204
0625,NCNI,ELC,3,N1,0.015433566839085321,0.019032967796053627,-0.003599400956968306,0.003599400956968306
0625,NCNI,ELC,4,N1,0.007824260321868415,0.010204622633542477,-0.002380362311674062,0.002380362311674062
0625,NCNI,ELC,5,N1,0.009401782473718623,0.012408979329365633,-0.00300719685564701,0.00300719685564701
0625,NCNI,ELC,6,N1,0.013757119579010702,0.01690054784316781,-0.003143428264157106,0.003143428264157106
0625,NCNI,ELC,7,N3,0.06318060927014937,0.06990843138373241,-0.00672782211358304,0.00672782211358304
0625,NCNI,ELC,8,N3,0.06711716408431904,0.06339598515113845,0.003721178933180594,0.003721178933180594
0625,NCNI,ELC,9,N3,0.07883958537296465,0.10346965230152627,-0.024630066928561622,0.024630066928561622
0625,NCNI,ELC,10,N3,0.05128829236989525,0.05872045502251279,-0.0074321626526175355,0.0074321626526175355
0625,NCNI,ELC,11,N3,0.04871302267611595,0.06051110561281288,-0.01179808293669693,0.01179808293669693
0625,NCNI,ELC,12,N3,0.0626366284090404,0.05804997748879158,0.004586650920248819,0.004586650920248819
0625,NCNI,ELC3,1,N1,0.011859428335887356,0.013533803132669737,-0.0016743747967823807,0.0016743747967823807
0625,NCNI,ELC3,2,N1,0.009874203504618683,0.012186430788084561,-0.0023122272834658775,0.0023122272834658775
0625,NCNI,ELC3,3,N1,0.015488578314421422,0.019032967796053627,-0.003544389481632205,0.003544389481632205
0625,NCNI,ELC3,4,N1,0.007831812561885433,0.010204622633542477,-0.0023728100716570444,0.0023728100716570444
0625,NCNI,ELC3,5,N1,0.009418047058401475,0.012408979329365633,-0.0029909322709641573,0.0029909322709641573
0625,NCNI,ELC3,6,N1,0.013800549727322297,0.01690054784316781,-0.0030999981158455116,0.0030999981158455116
0625,NCNI,ELC3,7,N3,0.06420595358159728,0.06990843138373241,-0.0057024778021351336,0.0057024778021351336
0625,NCNI,ELC3,8,N3,0.06832607141664408,0.06339598515113845,0.0049300862655056316,0.0049300862655056316
0625,NCNI,ELC3,9,N3,0.08033568375798607,0.10346965230152627,-0.023133968543540204,0.023133968543540204
0625,NCNI,ELC3,10,N3,0.052002568078897915,0.05872045502251279,-0.006717886943614873,0.006717886943614873
0625,NCNI,ELC3,11,N3,0.04943433928741016,0.06051110561281288,-0.01107676632540272,0.01107676632540272
0625,NCNI,ELC3,12,N3,0.06369931686928376,0.05804997748879158,0.005649339380492183,0.005649339380492183
0625,NDWI_1640,RTM,1,N1,0.026946979210975528,-0.0019002158700254677,0.028847195081000997,0.028847195081000997
0625,NDWI_1640,RTM,2,N1,0.012077160320636089,-0.011959011083363788,0.024036171403999877,0.024036171403999877
0625,NDWI_1640,RTM,3,N1,0.05144749260225126,0.028461363387432565,0.022986129214818695,0.022986129214818695
0625,NDWI_1640,RTM,4,N1,0.011187321546341698,-0.016434532772235968,0.027621854318577665,0.027621854318577665
0625,NDWI_1640,RTM,5,N1,0.030593047599957273,-0.0017513239100777765,0.03234437151003505,0.03234437151003505
0625,NDWI_1640,RTM,6,N1,0.05810008067590212,0.020384308965792183,0.03771577171010994,0.03771577171010994
0625,NDWI_1640,RTM,7,N3,0.4051872517235462,0.356143383958377,0.04904386776516917,0.04904386776516917
0625,NDWI_1640,RTM,8,N3,0.420197183452008,0.332969360505574,0.087227822946434,0.087227822946434
0625,NDWI_1640,RTM,9,N3,0.4171673599630484,0.3998984518270255,0.017268908136022887,0.017268908136022887
0625,NDWI_1640,RTM,10,N3,0.33863814849219387,0.28023220964153905,0.058405938850654815,0.058405938850654815
0625,NDWI_1640,RTM,11,N3,0.38312283040443457,0.3469995365799198,0.03612329382451479,0.03612329382451479
0625,NDWI_1640,RTM,12,N3,0.4100005869111531,0.343019802563611,0.06698078434754212,0.06698078434754212
0625,NDWI_1640,ELC,1,N1,-0.011709395797936126,-0.0019002158700254677,-0.00980917992791066,0.00980917992791066
0625,NDWI_1640,ELC,2,N1,-0.02629435955751804,-0.011959011083363788,-0.01433534847415425,0.01433534847415425
0625,NDWI_1640,ELC,3,N1,0.014413848601284352,0.028461363387432565,-0.014047514786148213,0.014047514786148213
0625,NDWI_1640,ELC,4,N1,-0.02829305384560083,-0.016434532772235968,-0.011858521073364863,0.011858521073364863
0625,NDWI_1640,ELC,5,N1,-0.008223883409394917,-0.0017513239100777765,-0.006472559499317141,0.006472559499317141
0625,NDWI_1640,ELC,6,N1,0.018558218415700947,0.020384308965792183,-0.0018260905500912354,0.0018260905500912354
0625,NDWI_1640,ELC,7,N3,0.37345342531235076,0.356143383958377,0.017310041353973737,0.017310041353973737
0625,NDWI_1640,ELC,8,N3,0.3877086708785298,0.332969360505574,0.05473931037295576,0.05473931037295576
0625,NDWI_1640,ELC,9,N3,0.3839990291463072,0.3998984518270255,-0.01589942268071831,0.01589942268071831
0625,NDWI_1640,ELC,10,N3,0.3039081370610137,0.28023220964153905,0.023675927419474663,0.023675927419474663
0625,NDWI_1640,ELC,11,N3,0.3503778183425885,0.3469995365799198,0.0033782817626687445,0.0033782817626687445
0625,NDWI_1640,ELC,12,N3,0.37864577278487516,0.343019802563611,0.03562597022126418,0.03562597022126418
0625,NDWI_1640,ELC3,1,N1,-0.012299943315335682,-0.0019002158700254677,-0.010399727445310213,0.010399727445310213
0625,NDWI_1640,ELC3,2,N1,-0.026960956938618434,-0.011959011083363788,-0.015001945855254646,0.015001945855254646
0625,NDWI_1640,ELC3,3,N1,0.01395222361702214,0.028461363387432565,-0.014509139770410425,0.014509139770410425
0625,NDWI_1640,ELC3,4,N1,-0.028959743127541487,-0.016434532772235968,-0.01252521035530552,0.01252521035530552
