Period,VI,Method,Plot_ID,Nitrogen_Level,Value
0625,NRI850_1510,Reference,3,N1,0.10137661245125264
0625,NRI850_1510,Reference,4,N1,0.036578522128357785
0625,NRI850_1510,Reference,5,N1,0.05507114780127803
0625,NRI850_1510,Reference,6,N1,0.08718238263730532
0625,NRI850_1510,Reference,7,N3,0.514257870993014
0625,NRI850_1510,Reference,8,N3,0.4914310986447693
0625,NRI850_1510,Reference,9,N3,0.5812531613699327
0625,NRI850_1510,Reference,10,N3,0.43129899886872564
0625,NRI850_1510,Reference,11,N3,0.5087445586384176
0625,NRI850_1510,Reference,12,N3,0.501213011943672
0625,NRI850_1510,RTM,1,N1,0.08541506839134184
0625,NRI850_1510,RTM,2,N1,0.0668178180971375
0625,NRI850_1510,RTM,3,N1,0.1180952821728258
0625,NRI850_1510,RTM,4,N1,0.0592064828459278
0625,NRI850_1510,RTM,5,N1,0.08484647441068215
0625,NRI850_1510,RTM,6,N1,0.12363613545198802
0625,NRI850_1510,RTM,7,N3,0.5619768052354441
0625,NRI850_1510,RTM,8,N3,0.5835562787881441
0625,NRI850_1510,RTM,9,N3,0.586887462350085
0625,NRI850_1510,RTM,10,N3,0.48980007140710535
0625,NRI850_1510,RTM,11,N3,0.5357885768118152
0625,NRI850_1510,RTM,12,N3,0.5699390631866789
0625,NRI850_1510,ELC,1,N1,0.050116915504399916
0625,NRI850_1510,ELC,2,N1,0.031974762397171355
0625,NRI850_1510,ELC,3,N1,0.08579659009352336
0625,NRI850_1510,ELC,4,N1,0.023410769337042794
0625,NRI850_1510,ELC,5,N1,0.0501310309973716
0625,NRI850_1510,ELC,6,N1,0.0883262950945411
0625,NRI850_1510,ELC,7,N3,0.53922086122424
0625,NRI850_1510,ELC,8,N3,0.5605272659906324
0625,NRI850_1510,ELC,9,N3,0.5637515256255681
0625,NRI850_1510,ELC,10,N3,0.4633252225382257
0625,NRI850_1510,ELC,11,N3,0.5114941410827881
0625,NRI850_1510,ELC,12,N3,0.5481023891120174
0625,NRI850_1510,ELC3,1,N1,0.047278393933833845
0625,NRI850_1510,ELC3,2,N1,0.02905772281800186
0625,NRI850_1510,ELC3,3,N1,0.08271844894546271
0625,NRI850_1510,ELC3,4,N1,0.02080223968419151
0625,NRI850_1510,ELC3,5,N1,0.04730881872158405
0625,NRI850_1510,ELC3,6,N1,0.08533280485704406
0625,NRI850_1510,ELC3,7,N3,0.531844756297505
0625,NRI850_1510,ELC3,8,N3,0.5530851775499793
0625,NRI850_1510,ELC3,9,N3,0.5564435506524166
0625,NRI850_1510,ELC3,10,N3,0.4564069044743902
0625,NRI850_1510,ELC3,11,N3,0.5044090570980998
0625,NRI850_1510,ELC3,12,N3,0.5407917654885201
0625,LWVI2,Reference,1,N1,0.017656355246094494
0625,LWVI2,Reference,2,N1,0.016185211789855703
0625,LWVI2,Reference,3,N1,0.027779451852268905
0625,LWVI2,Reference,4,N1,0.014245613786002951
0625,LWVI2,Reference,5,N1,0.02038746707160084
0625,LWVI2,Reference,6,N1,0.02362874254386804
0625,LWVI2,Reference,7,N3,0.1508710203825006
0625,LWVI2,Reference,8,N3,0.138215221685038
0625,LWVI2,Reference,9,N3,0.15453950125451837
0625,LWVI2,Reference,10,N3,0.12382371351007372
0625,LWVI2,Reference,11,N3,0.14222453114487243
0625,LWVI2,Reference,12,N3,0.14300961614127208
0625,LWVI2,RTM,1,N1,0.020809281061080334
0625,LWVI2,RTM,2,N1,0.016366174194895233
0625,LWVI2,RTM,3,N1,0.02702314862647903
0625,LWVI2,RTM,4,N1,0.013459095700651088
0625,LWVI2,RTM,5,N1,0.021528651948996794
0625,LWVI2,RTM,6,N1,0.030118302051947543
0625,LWVI2,RTM,7,N3,0.16392555460648403
0625,LWVI2,RTM,8,N3,0.16513593818144018
0625,LWVI2,RTM,9,N3,0.16377621600483136
0625,LWVI2,RTM,10,N3,0.14265340784657296
0625,LWVI2,RTM,11,N3,0.155857289114519
0625,LWVI2,RTM,12,N3,0.16595805138422692
0625,LWVI2,ELC,1,N1,0.017166844040803625
0625,LWVI2,ELC,2,N1,0.013008373785502852
0625,LWVI2,ELC,3,N1,0.024222239553546614
0625,LWVI2,ELC,4,N1,0.010244745571481481
0625,LWVI2,ELC,5,N1,0.01818286220021392
0625,LWVI2,ELC,6,N1,0.026727368596859084
0625,LWVI2,ELC,7,N3,0.15911326375543183
0625,LWVI2,ELC,8,N3,0.15993990645839057
0625,LWVI2,ELC,9,N3,0.15861471465819896
0625,LWVI2,ELC,10,N3,0.13794654053084002
0625,LWVI2,ELC,11,N3,0.15104450144949258
0625,LWVI2,ELC,12,N3,0.1617082826315766
0625,LWVI2,ELC3,1,N1,0.016492600389911467
0625,LWVI2,ELC3,2,N1,0.01235874066057626
0625,LWVI2,ELC3,3,N1,0.023406719518765686
0625,LWVI2,ELC3,4,N1,0.009687017456834623
0625,LWVI2,ELC3,5,N1,0.01747108509950539
0625,LWVI2,ELC3,6,N1,0.025885994734579497
0625,LWVI2,ELC3,7,N3,0.15531176897092847
0625,LWVI2,ELC3,8,N3,0.15620529832498756
0625,LWVI2,ELC3,9,N3,0.1550854314691306
0625,LWVI2,ELC3,10,N3,0.13464192448512124
0625,LWVI2,ELC3,11,N3,0.1474768538385157
0625,LWVI2,ELC3,12,N3,0.15800192864007925
0625,NDNI,Reference,1,N1,-0.05729978984256872
0625,NDNI,Reference,2,N1,-0.05458626161211053
0625,NDNI,Reference,3,N1,-0.08861084121438212
0625,NDNI,Reference,4,N1,-0.04249714418821618
0625,NDNI,Reference,5,N1,-0.05586191262569556
0625,NDNI,Reference,6,N1,-0.08149979497862235
0625,NDNI,Reference,7,N3,-0.3666158526025227
0625,NDNI,Reference,8,N3,-0.35527039480099876
0625,NDNI,Reference,9,N3,-0.4414327934875797
0625,NDNI,Reference,10,N3,-0.3130871505875609
0625,NDNI,Reference,11,N3,-0.36647314056638597
0625,NDNI,Reference,12,N3,-0.3657684343839807
0625,NDNI,RTM,1,N1,-0.09495168465865184
0625,NDNI,RTM,2,N1,-0.08891582908415178
0625,NDNI,RTM,3,N1,-0.11976905897623068
0625,NDNI,RTM,4,N1,-0.07919800354519277
0625,NDNI,RTM,5,N1,-0.09847528081247418
0625,NDNI,RTM,6,N1,-0.1223716642034707
0625,NDNI,RTM,7,N3,-0.42914244856622286
0625,NDNI,RTM,8,N3,-0.4536372144910298
0625,NDNI,RTM,9,N3,-0.4595853848665943
0625,NDNI,RTM,10,N3,-0.37973379362265797
0625,NDNI,RTM,11,N3,-0.4072488877964739
0625,NDNI,RTM,12,N3,-0.4365354982723465
0625,NDNI,ELC,1,N1,-0.08705548976416885
0625,NDNI,ELC,2,N1,-0.08570740396020067
0625,NDNI,ELC,3,N1,-0.11493809817182513
0625,NDNI,ELC,4,N1,-0.07379716674286688
0625,NDNI,ELC,5,N1,-0.09449294707139484
0625,NDNI,ELC,6,N1,-0.11590955493421047
0625,NDNI,ELC,7,N3,-0.42073983343579197
0625,NDNI,ELC,8,N3,-0.4418675892530659
0625,NDNI,ELC,9,N3,-0.44668696737412567
0625,NDNI,ELC,10,N3,-0.3711921432866259
0625,NDNI,ELC,11,N3,-0.3915794382852317
0625,NDNI,ELC,12,N3,-0.42647496890941927
0625,NDNI,ELC3,1,N1,-0.05311329934410775
0625,NDNI,ELC3,2,N1,-0.05062301799688174
0625,NDNI,ELC3,3,N1,-0.08162791960439056
0625,NDNI,ELC3,4,N1,-0.04079644826091431
0625,NDNI,ELC3,5,N1,-0.0618078307152023
0625,NDNI,ELC3,6,N1,-0.08400250527141173
0625,NDNI,ELC3,7,N3,-0.3874355794448053
0625,NDNI,ELC3,8,N3,-0.40967444093249417
0625,NDNI,ELC3,9,N3,-0.4156897070509958
0625,NDNI,ELC3,10,N3,-0.3366525712515001
0625,NDNI,ELC3,11,N3,-0.357111602524802
0625,NDNI,ELC3,12,N3,-0.3941083344276744
